pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial_2.started,fixxation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixxation.stopped,probe.started,key_resp.started,trial_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,2,2,10,2,,,,,170.29771109996364,,170.2856106000254,170.29771109996364,171.29889169998933,171.29889169998933,171.29889169998933,171.29889169998933,171.29889169998933,172.2984571000561,172.2984571000561,172.80176429997664,c,1,0.49522070004604757,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,2,3,11,3,,,,,172.81547220004722,,172.80250900005922,172.81547220004722,173.8160549000604,173.8160549000604,173.8160549000604,173.8160549000604,173.8160549000604,174.8162134999875,174.8162134999875,175.28590899996925,z,1,0.46159680001437664,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,3,0,12,0,,,,,175.30008020007517,,175.2866428999696,175.30008020007517,176.30029980000108,176.30029980000108,176.30029980000108,176.30029980000108,176.30029980000108,177.30074980005156,177.30074980005156,177.937302300008,x,1,0.6256344999419525,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,3,1,13,1,,,,,177.95097070001066,,177.9383942000568,177.95097070001066,178.95152600004803,178.95152600004803,178.95152600004803,178.95152600004803,178.95152600004803,179.95240930002183,179.95240930002183,180.58850960002746,v,1,0.6270050999009982,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,3,2,14,2,,,,,180.60163920000196,,180.58922009996604,180.60163920000196,181.60238349996507,181.60238349996507,181.60238349996507,181.60238349996507,181.60238349996507,182.6026780999964,182.6026780999964,183.1236169000622,c,1,0.5054336000466719,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,3,3,15,3,,,,,183.13646680000238,,183.12433929997496,183.13646680000238,184.13667460007127,184.13667460007127,184.13667460007127,184.13667460007127,184.13667460007127,185.1374247999629,185.1374247999629,185.60724769998342,z,1,0.4688681000843644,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,4,0,16,0,,,,,185.6212454000488,,185.60797850007657,185.6212454000488,186.62121400004253,186.62121400004253,186.62121400004253,186.62121400004253,186.62121400004253,187.62108080007602,187.62108080007602,188.09147049998865,x,1,0.4589715999318287,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,4,1,17,1,,,,,188.10542280005757,,188.09222320001572,188.10542280005757,189.1062241999898,189.1062241999898,189.1062241999898,189.1062241999898,189.1062241999898,190.10636690002866,190.10636690002866,190.59235359996092,v,1,0.4762051000725478,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,4,2,18,2,,,,,190.6059583000606,,190.5931738000363,190.6059583000606,191.60677800001577,191.60677800001577,191.60677800001577,191.60677800001577,191.60677800001577,192.6065779000055,192.6065779000055,193.14385400002357,c,1,0.5352212999714538,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,4,3,19,3,,,,,193.1565310000442,,193.14454710006248,193.1565310000442,194.15735570003744,194.15735570003744,194.15735570003744,194.15735570003744,194.15735570003744,195.15746470005251,195.15746470005251,195.71084519999567,z,1,0.5379681000486016,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,5,0,20,0,,,,,195.72464480006602,,195.7115788999945,195.72464480006602,196.7255550000118,196.7255550000118,196.7255550000118,196.7255550000118,196.7255550000118,197.72603919997346,197.72603919997346,198.09725720004644,x,1,0.36757120001129806,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,5,1,21,1,,,,,198.10878030001186,,198.0984701999696,198.10878030001186,199.113326300052,199.113326300052,199.113326300052,199.113326300052,199.113326300052,200.10947170003783,200.10947170003783,200.64553029998206,v,1,0.525040200096555,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,5,2,22,2,,,,,200.65923540003132,,200.64622770005371,200.65923540003132,201.66012170002796,201.66012170002796,201.66012170002796,201.66012170002796,201.66012170002796,202.66239820001647,202.66239820001647,203.21421160001773,c,1,0.5386883999453858,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,5,3,23,3,,,,,203.22796819999348,,203.21491069998592,203.22796819999348,204.22798219998367,204.22798219998367,204.22798219998367,204.22798219998367,204.22798219998367,205.22880460007582,205.22880460007582,205.6830665000016,z,1,0.45027639996260405,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,6,0,24,0,,,,,205.6957062999718,,205.68375950003974,205.6957062999718,206.69575920002535,206.69575920002535,206.69575920002535,206.69575920002535,206.69575920002535,207.69633830001112,207.69633830001112,208.11579409998376,x,1,0.4049352000001818,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,6,1,25,1,,,,,208.12949760002084,,208.11651960003655,208.12949760002084,209.13027720001992,209.13027720001992,209.13027720001992,209.13027720001992,209.13027720001992,210.11524790001567,210.11524790001567,210.65233199996874,v,1,0.5290918999817222,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,6,2,26,2,,,,,210.66347460006364,,210.65364170004614,210.66347460006364,211.66426700004376,211.66426700004376,211.66426700004376,211.66426700004376,211.66426700004376,212.6655556000769,212.6655556000769,213.16937750007492,c,1,0.4869643999263644,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,6,3,27,3,,,,,213.1816968000494,,213.17061390005983,213.1816968000494,214.18200300005265,214.18200300005265,214.18200300005265,214.18200300005265,214.18200300005265,215.18332810001448,215.18332810001448,215.63599540002178,z,1,0.4494176999432966,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,7,0,28,0,,,,,215.64899470005184,,215.63676540006418,215.64899470005184,216.6496610000031,216.6496610000031,216.6496610000031,216.6496610000031,216.6496610000031,217.649549499969,217.649549499969,218.13669640000444,x,1,0.4737231000326574,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,7,1,29,1,,,,,218.14984249998815,,218.13741490000393,218.14984249998815,219.15046879998408,219.15046879998408,219.15046879998408,219.15046879998408,219.15046879998408,220.1511566999834,220.1511566999834,220.67075040005147,v,1,0.5150346000446007,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,7,2,30,2,,,,,220.68423480005004,,220.67149580002297,220.68423480005004,221.68504150002263,221.68504150002263,221.68504150002263,221.68504150002263,221.68504150002263,222.68465539999306,222.68465539999306,223.22215629997663,c,1,0.5204420000081882,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,7,3,31,3,,,,,223.2357447000686,,223.2228943000082,223.2357447000686,224.23628239997197,224.23628239997197,224.23628239997197,224.23628239997197,224.23628239997197,225.2362983999774,225.2362983999774,225.7221871999791,z,1,0.47959420003462583,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,8,0,32,0,,,,,225.73594310006592,,225.72292019997258,225.73594310006592,226.73656059999485,226.73656059999485,226.73656059999485,226.73656059999485,226.73656059999485,227.737140799989,227.737140799989,228.2236888000043,x,1,0.4741890999721363,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,8,1,33,1,,,,,228.23751900007483,,228.22442770004272,228.23751900007483,229.23761670000385,229.23761670000385,229.23761670000385,229.23761670000385,229.23761670000385,230.23817670007702,230.23817670007702,230.74129280005582,v,1,0.491315699997358,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,8,2,34,2,,,,,230.7548183000181,,230.74205050000455,230.7548183000181,231.75514210003894,231.75514210003894,231.75514210003894,231.75514210003894,231.75514210003894,232.77158960001543,232.77158960001543,233.56052120006643,c,1,0.7833309998968616,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,8,3,35,3,,,,,233.5724024999654,,233.56127289996948,233.5724024999654,234.57283810002264,234.57283810002264,234.57283810002264,234.57283810002264,234.57283810002264,235.57347090006806,235.57347090006806,236.29391770006623,z,1,0.7168067999882624,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,9,0,36,0,,,,,236.30705699999817,,236.29517459997442,236.30705699999817,237.30818020005245,237.30818020005245,237.30818020005245,237.30818020005245,237.30818020005245,238.3081048000604,238.3081048000604,239.6453416000586,x,1,1.3334364000475034,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,9,1,37,1,,,,,239.6583822000539,,239.64609459997155,239.6583822000539,240.65893929998856,240.65893929998856,240.65893929998856,240.65893929998856,240.65893929998856,241.65911080001388,241.65911080001388,242.37887450004928,v,1,0.7105903000338003,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
